id,title,genre,original_language,overview,popularity,release_date,vote_average,vote_count
5375,Fred Claus,"Action,Comedy,Drama",en,"Fred Claus and Santa Claus have been estranged brothers for many years. Now Fred must reconcile his differences with his brother whom he believes overshadows him. When an efficiency expert assesses the workings at the North Pole and threatens to shut Santa down, Fred must help his brother to save Christmas.",12.247,2007-11-03,5.8,699
16000,Ben 10: Race Against Time,"Action,Family,Science Fiction",en,"Ben, Gwen, and Max must stop an extraterrestrial who plans to open a gateway that leads to an alien invasion.",28.36,2008-02-11,5.8,251
11456,Domestic Disturbance,"Mystery,Thriller,Crime",en,A divorced father discovers that his 12-year-old son's new stepfather is not what he made himself out to be.,12.054,2001-10-28,5.8,332
85435,A Few Best Men,Comedy,en,A comedy about a groom and his three best men who travel to the Australian outback for a wedding.,7.884,2011-10-14,5.8,387
53172,Henry's Crime,"Crime,Comedy",en,"An aimless man is sent to prison for a crime he did not commit, an ex-con targets the same bank he was sent away for robbing.",8.399,2010-01-14,5.8,270
41513,The Smurfs,"Animation,Family,Adventure,Comedy,Fantasy",en,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.",51.099,2011-07-29,5.8,3203
13207,Friday the 13th,Horror,en,A group of young adults visit a boarded up campsite named Crystal Lake where they soon encounter the mysterious Jason Voorhees and his deadly intentions.,60.772,2009-02-11,5.8,2062
9824,Mystery Men,"Adventure,Fantasy,Action,Comedy,Science Fiction",en,"When Champion City's hero Captain Amazing is kidnapped by the recently paroled supervillain Casanova Frankenstein, a trio of average, everyday superheroes -- Mr. Furious, the Shoveler and the Blue Raja -- assemble a new super team to save him.",9.336,1999-08-06,5.8,660
714375,Fatal Affair,Thriller,en,"Ellie tries to mend her marriage with her husband Marcus after a brief encounter with an old friend, David, only to find that David is more dangerous and unstable than she'd realized.",14.34,2020-07-16,5.8,245
631060,Things Heard & Seen,Horror,en,"Catherine Clare reluctantly trades life in 1980 Manhattan for a remote home in the tiny hamlet of Chosen, New York, after her husband George lands a job teaching art history at a small Hudson Valley college. Even as she does her best to transform the old dairy farm into a place where young daughter Franny will be happy, Catherine increasingly finds herself isolated and alone. She soon comes to sense a sinister darkness lurking both in the walls of the ramshackle property—and in her marriage to George.",15.328,2021-04-29,5.8,718
17335,Obsessed,"Drama,Thriller",en,"Things couldn't be better for Derek Charles. He's just received a big promotion at work, and has a wonderful marriage with his beautiful wife, Sharon. However, into this idyllic world steps Lisa, a temporary worker at Derek's office. Lisa begins to stalk Derek, jeopardizing all he holds dear.",14.302,2009-04-24,5.8,538
14869,G.I. Joe: The Rise of Cobra,"Adventure,Action,Thriller,Science Fiction",en,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",73.437,2009-08-03,5.8,3977
461053,S.W.A.T.: Under Siege,"Action,Crime,Thriller",en,"When a D.E.A. and S.W.A.T. cartel takedown ends in a shootout, S.W.A.T. Agent Travis Hall seizes a mysterious prisoner taking him into custody. Before long, the S.W.A.T. compound is under siege by wave-after-wave of assault teams attempting to recover the prisoner known as “The Scorpion” for the tattoo blazed across his back. When Travis discovers that his prisoner is a Secret Ops double agent planted within the cartel, it’s up to him and his expert S.W.A.T. team to keep “The Scorpion” and his billion dollar secrets safe.",28.251,2017-08-01,5.8,277
9482,Judge Dredd,Science Fiction,en,"In a dystopian future, Dredd, the most famous judge (a cop with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes.",20.394,1995-06-30,5.8,1959
772272,Tall Girl 2,"Comedy,Romance",en,"After Jodi Kreyman gains popularity, her miscommunications start causing rifts with those around her and now she really needs to ""stand tall"".",47.086,2022-02-11,5.8,216
539885,Ava,"Action,Crime,Drama,Thriller",en,A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.,155.235,2020-07-02,5.8,2028
486078,The Vegetable,Comedy,it,"Fabio struggles with a cumbersome father and a capricious and spoiled little sister who consider him a good for nothing, a “vegetable” in fact. The unfortunate recent graduate looks for a job reacts to the contempt of his family and demanding employers, when an unexpected event remixes roles…",4.831,2018-01-18,5.8,247
479040,Acts of Violence,Action,en,"When his fiancee is kidnapped by human traffickers, Roman and his ex-military brothers set out to track her down and save her before it is too late. Along the way, Roman teams up with Avery, a cop investigating human trafficking and fighting the corrupt bureaucracy that has harmful intentions.",14.491,2018-01-12,5.8,341
50671,The Resident,"Thriller,Mystery",en,"Juliet, a beautiful doctor, has found the perfect New York apartment to start a new life after separating from her husband. It's got spacious rooms, a spectacular view, and a handy, handsome landlord. But there are secrets behind every wall and terror in every room as Juliet gets the unnerving feeling that she is not alone.",9.882,2011-02-10,5.8,515
11856,Air America,"Action,Adventure,Comedy,Drama",en,"Air America was the CIA's private airline operating in Laos during the Vietnam War, running anything and everything from soldiers to foodstuffs for local villagers. After losing his pilot's license, Billy Covington is recruited into it, and ends up in the middle of a bunch of lunatic pilots, gun-running by his friend Gene Ryack, and opium smuggling by his own superiors.",9.392,1990-08-10,5.8,460
9304,Multiplicity,"Comedy,Fantasy,Science Fiction",en,"Construction worker Doug Kinney finds that the pressures of his working life, combined with his duties to his wife Laura and daughter Jennifer leaves him with little time for himself. However, he is approached by geneticist Dr. Owen Leeds, who offers Doug a rather unusual solution to his problems: cloning.",8.295,1996-07-19,5.8,428
8457,Drillbit Taylor,Comedy,en,"Three kids hire a low-budget bodyguard to protect them from the playground bully, not realising he is just a homeless beggar and petty thief looking for some easy cash.",14.901,2008-02-04,5.8,843
390051,Aftermath,"Drama,Thriller",en,"A fatal plane crash changes the lives of Roman and Jake forever. Roman loses his wife and daughter in the accident, while Jake loses his mind—as he happens to be the air traffic controller who failed to avert the nightmare. Rage and revenge engulfs Roman and Jake finds himself swamped with guilt and regret.",22.671,2017-02-28,5.8,737
44982,13,"Drama,Thriller",en,"A naive young man assumes a dead man's identity and finds himself embroiled in an underground world of power, violence, and chance where men gamble behind closed doors on the lives of other men.",13.89,2010-03-12,5.8,639
3603,Black Sheep,"Horror,Comedy",en,A genetic engineering experiment gone horribly awry turns a large flock of docile sheep into unrelenting killing machines.,14.094,2007-03-29,5.8,580
15159,The Pink Panther 2,"Comedy,Mystery",en,"When legendary treasures from around the world are stolen, including the priceless Pink Panther Diamond, Chief Inspector Dreyfus is forced to assign Inspector Clouseau to a team of international detectives and experts charged with catching the thief and retrieving the stolen artifacts.",17.732,2009-02-06,5.8,929
9070,Mighty Morphin Power Rangers: The Movie,"Family,Action,Adventure,Science Fiction,Fantasy",en,"Power up with six incredible teens who out-maneuver and defeat evil everywhere as the Mighty Morphin Power Ranger, But this time the Power Rangers may have met their match, when they face off with the most sinister monster the galaxy has ever seen.",29.545,1995-06-30,5.8,553
2928,Michael,"Comedy,Drama,Fantasy",en,Tabloid reporters are sent by their editor to investigate after the paper recieves a letter from a woman claiming an angel is living with her.,7.782,1996-12-25,5.8,508
172,Star Trek V: The Final Frontier,"Science Fiction,Action,Adventure,Thriller",en,"The crew of the Federation starship Enterprise is called to Nimbus III, the Planet of Intergalactic Peace. They are to negotiate in a case of kidnapping only to find out that the kidnapper is a relative of Spock. This man is possessed by his life long search for the planet Sha Ka Ree which is supposed to be the source of all life. Together they begin to search for this mysterious planet.",14.756,1989-06-09,5.8,920
